compound_name,lib_usi,Delta Mass,USI,Charge,Cosine,Matching Peaks,Unit Delta Mass,Dataset,Status,Query Filename,Query Scan,Index UnitPM,Index IdxInUnitPM
Ibuprofen_creatine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016280037,-0.0,mzspec:MSV000097935:peak/mzML/Plate2/P2_D10_01LJ00544_V5.mzML:scan:1592,1,0.96,5,0,MSV000097935,NoID,temp/queries/b4/b47945cd4ea34d5b92ddb24dbfd5f1d4/b47945cd4ea34d5b92ddb24dbfd5f1d4.mgf,1,262,291737
Ibuprofen_creatine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016280037,-0.0,mzspec:MSV000097935:ccms_peak/mzML/Plate2/P2_D10_01LJ00544_V5.mzML:scan:1592,1,0.96,5,0,MSV000097935,NoID,temp/queries/b4/b47945cd4ea34d5b92ddb24dbfd5f1d4/b47945cd4ea34d5b92ddb24dbfd5f1d4.mgf,1,262,286328
Ibuprofen_creatine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016280037,-0.0,mzspec:MSV000097935:peak/mzML/Plate3/P3_D4_01LJ01601_V5.mzML:scan:1577,1,0.95,5,0,MSV000097935,NoID,temp/queries/b4/b47945cd4ea34d5b92ddb24dbfd5f1d4/b47945cd4ea34d5b92ddb24dbfd5f1d4.mgf,1,262,287548
Ibuprofen_creatine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016280037,-0.0,mzspec:MSV000097935:ccms_peak/mzML/Plate3/P3_D4_01LJ01601_V5.mzML:scan:1577,1,0.95,5,0,MSV000097935,NoID,temp/queries/b4/b47945cd4ea34d5b92ddb24dbfd5f1d4/b47945cd4ea34d5b92ddb24dbfd5f1d4.mgf,1,262,287126
Ibuprofen_creatine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016280037,-0.0,mzspec:MSV000097935:ccms_peak/mzML/Plate4/P4_B1_01LJ02349_V5.mzML:scan:1614,1,0.94,5,0,MSV000097935,NoID,temp/queries/b4/b47945cd4ea34d5b92ddb24dbfd5f1d4/b47945cd4ea34d5b92ddb24dbfd5f1d4.mgf,1,262,291348
Ibuprofen_creatine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016280037,-0.0,mzspec:MSV000097935:peak/mzML/Plate4/P4_B1_01LJ02349_V5.mzML:scan:1614,1,0.94,5,0,MSV000097935,NoID,temp/queries/b4/b47945cd4ea34d5b92ddb24dbfd5f1d4/b47945cd4ea34d5b92ddb24dbfd5f1d4.mgf,1,262,288164
Ibuprofen_creatine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016280037,-0.0,mzspec:MSV000097935:peak/mzML/Plate5/P5_G10_01LJ04186_V5.mzML:scan:1659,1,0.93,5,0,MSV000097935,NoID,temp/queries/b4/b47945cd4ea34d5b92ddb24dbfd5f1d4/b47945cd4ea34d5b92ddb24dbfd5f1d4.mgf,1,262,292639
Ibuprofen_creatine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016280037,-0.0,mzspec:MSV000097935:ccms_peak/mzML/Plate5/P5_G10_01LJ04186_V5.mzML:scan:1659,1,0.93,5,0,MSV000097935,NoID,temp/queries/b4/b47945cd4ea34d5b92ddb24dbfd5f1d4/b47945cd4ea34d5b92ddb24dbfd5f1d4.mgf,1,262,288211
Ibuprofen_creatine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016280037,0.01,mzspec:MSV000096359:peak/Burnett_RisePlus_Allmzml/P7_C2_364433166.mzML:scan:2294,1,0.92,5,0,MSV000096359,NoID,temp/queries/b4/b47945cd4ea34d5b92ddb24dbfd5f1d4/b47945cd4ea34d5b92ddb24dbfd5f1d4.mgf,1,262,909701
Ibuprofen_creatine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016280037,0.01,mzspec:MSV000096359:ccms_peak/RAW/5_6_7/P7_C2_364433166.mzML:scan:2294,1,0.92,5,0,MSV000096359,NoID,temp/queries/b4/b47945cd4ea34d5b92ddb24dbfd5f1d4/b47945cd4ea34d5b92ddb24dbfd5f1d4.mgf,1,262,915020
