compound_name,lib_usi,Delta Mass,USI,Charge,Cosine,Matching Peaks,Unit Delta Mass,Dataset,Status,Query Filename,Query Scan,Index UnitPM,Index IdxInUnitPM
Ibuprofen_carnitine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016281016,-0.0,mzspec:MSV000097976:peak/Collision_energy_test/Serum/NISTserum_NCESTEPPED_25_40_60_agc1E5.mzML:scan:1955,1,0.95,7,0,MSV000097976,NoID,temp/queries/bb/bb409c4018f44d5c87f730164c2c6359/bb409c4018f44d5c87f730164c2c6359.mgf,1,350,1300857
Ibuprofen_carnitine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016281016,-0.0,mzspec:MSV000096564:updates/2025-04-08_JAGONGO_1994_97ed8ed8/peak/mzML/15663_800805_19_T3_fecal_2.mzML:scan:3009,1,0.94,5,0,MSV000096564,NoID,temp/queries/bb/bb409c4018f44d5c87f730164c2c6359/bb409c4018f44d5c87f730164c2c6359.mgf,1,350,1533007
Ibuprofen_carnitine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016281016,-0.0,mzspec:MSV000096564:peak/15663_800805_3_V2_Plasma.mzML:scan:2528,1,0.94,6,0,MSV000096564,NoID,temp/queries/bb/bb409c4018f44d5c87f730164c2c6359/bb409c4018f44d5c87f730164c2c6359.mgf,1,350,1534270
Ibuprofen_carnitine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016281016,-0.0,mzspec:MSV000096564:updates/2025-04-08_JAGONGO_1994_97ed8ed8/raw/IBD_CCFA_fecal_03_30/mzML/15663_800805_19_T3_fecal_2.mzML:scan:3009,1,0.94,5,0,MSV000096564,NoID,temp/queries/bb/bb409c4018f44d5c87f730164c2c6359/bb409c4018f44d5c87f730164c2c6359.mgf,1,350,1535038
Ibuprofen_carnitine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016281016,-0.0,mzspec:MSV000097976:peak/Collision_energy_test/Serum/Vincent_stm_serum_NCESTEPPED_25_40_60_agc1E5.mzML:scan:1892,1,0.94,6,0,MSV000097976,NoID,temp/queries/bb/bb409c4018f44d5c87f730164c2c6359/bb409c4018f44d5c87f730164c2c6359.mgf,1,350,1300815
Ibuprofen_carnitine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016281016,-0.0,mzspec:MSV000094395:peak/20240323_ADRC_serum_mzML/7513687365.mzML:scan:1106,1,0.93,6,0,MSV000094395,NoID,temp/queries/bb/bb409c4018f44d5c87f730164c2c6359/bb409c4018f44d5c87f730164c2c6359.mgf,1,350,54048
Ibuprofen_carnitine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016281016,-0.0,mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513687365.mzML:scan:1106,1,0.93,6,0,MSV000096884,NoID,temp/queries/bb/bb409c4018f44d5c87f730164c2c6359/bb409c4018f44d5c87f730164c2c6359.mgf,1,350,1515457
Ibuprofen_carnitine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016281016,-0.0,mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513687210.mzML:scan:1113,1,0.93,6,0,MSV000096884,NoID,temp/queries/bb/bb409c4018f44d5c87f730164c2c6359/bb409c4018f44d5c87f730164c2c6359.mgf,1,350,1514834
Ibuprofen_carnitine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016281016,-0.0,mzspec:ST002044:RP/ESIPOS/D_128.mzML:scan:5303,1,0.93,4,0,ST002044,NoID,temp/queries/bb/bb409c4018f44d5c87f730164c2c6359/bb409c4018f44d5c87f730164c2c6359.mgf,1,350,1740458
Ibuprofen_carnitine,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016281016,-0.0,mzspec:MSV000097976:peak/Collision_energy_test/Serum/NISTserum_NCEseq_25_40_60.mzML:scan:2199,1,0.93,6,0,MSV000097976,NoID,temp/queries/bb/bb409c4018f44d5c87f730164c2c6359/bb409c4018f44d5c87f730164c2c6359.mgf,1,350,1300879
