compound_name,lib_usi,Delta Mass,USI,Charge,Cosine,Matching Peaks,Unit Delta Mass,Dataset,Status,Query Filename,Query Scan,Index UnitPM,Index IdxInUnitPM
Ibuprofen_enalapril,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016275148,-0.0,mzspec:MSV000094559:updates/2024-12-18_apatan_535e183c/raw/12042024/mzML/AP_2096.mzML:scan:2975,1,0.8,8,0,MSV000094559,NoID,temp/queries/c5/c539663c8b474130aee7426f0a9ddf65/c539663c8b474130aee7426f0a9ddf65.mgf,1,304,1444908
Ibuprofen_enalapril,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016275148,-0.0,mzspec:MSV000094559:updates/2024-12-18_apatan_535e183c/raw/12042024/mzML/AP_2102.mzML:scan:2929,1,0.8,8,0,MSV000094559,NoID,temp/queries/c5/c539663c8b474130aee7426f0a9ddf65/c539663c8b474130aee7426f0a9ddf65.mgf,1,304,1445716
Ibuprofen_enalapril,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016275148,-0.0,mzspec:MSV000094559:updates/2024-12-18_apatan_535e183c/raw/12042024/mzML/AP_2095.mzML:scan:2882,1,0.79,8,0,MSV000094559,NoID,temp/queries/c5/c539663c8b474130aee7426f0a9ddf65/c539663c8b474130aee7426f0a9ddf65.mgf,1,304,1446305
Ibuprofen_enalapril,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016275148,-0.0,mzspec:MSV000094559:updates/2024-12-18_apatan_535e183c/raw/12042024/mzML/AP_2141.mzML:scan:2854,1,0.77,7,0,MSV000094559,NoID,temp/queries/c5/c539663c8b474130aee7426f0a9ddf65/c539663c8b474130aee7426f0a9ddf65.mgf,1,304,1446866
Ibuprofen_enalapril,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016275148,-0.0,mzspec:MSV000094559:updates/2024-12-18_apatan_535e183c/raw/12042024/mzML/AP_2097.mzML:scan:2954,1,0.75,8,0,MSV000094559,NoID,temp/queries/c5/c539663c8b474130aee7426f0a9ddf65/c539663c8b474130aee7426f0a9ddf65.mgf,1,304,1444706
Ibuprofen_enalapril,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016275148,-0.0,mzspec:MSV000094559:updates/2024-12-18_apatan_535e183c/raw/12042024/mzML/AP_2094.mzML:scan:2900,1,0.73,6,0,MSV000094559,NoID,temp/queries/c5/c539663c8b474130aee7426f0a9ddf65/c539663c8b474130aee7426f0a9ddf65.mgf,1,304,1442171
Ibuprofen_enalapril,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016275148,-0.0,mzspec:MSV000094559:updates/2024-12-18_apatan_535e183c/raw/12042024/mzML/AP_2099.mzML:scan:2927,1,0.72,5,0,MSV000094559,NoID,temp/queries/c5/c539663c8b474130aee7426f0a9ddf65/c539663c8b474130aee7426f0a9ddf65.mgf,1,304,1442532
Ibuprofen_enalapril,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016275148,-0.0,mzspec:MSV000094559:updates/2024-12-18_apatan_535e183c/raw/12042024/mzML/AP_2092.mzML:scan:2946,1,0.72,5,0,MSV000094559,NoID,temp/queries/c5/c539663c8b474130aee7426f0a9ddf65/c539663c8b474130aee7426f0a9ddf65.mgf,1,304,1444157
Ibuprofen_enalapril,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016275148,-0.0,mzspec:MSV000094559:updates/2024-12-18_apatan_535e183c/raw/12042024/mzML/AP_2091.mzML:scan:2969,1,0.71,6,0,MSV000094559,NoID,temp/queries/c5/c539663c8b474130aee7426f0a9ddf65/c539663c8b474130aee7426f0a9ddf65.mgf,1,304,1442553
Ibuprofen_enalapril,mzspec:GNPS:MULTIPLEX-SYNTHESIS-LIBRARY-ALL-PARTITION-6:accession:CCMSLIB00016275148,-0.0,mzspec:MSV000094559:updates/2024-12-18_apatan_535e183c/raw/12042024/mzML/AP_2098.mzML:scan:2973,1,0.71,5,0,MSV000094559,NoID,temp/queries/c5/c539663c8b474130aee7426f0a9ddf65/c539663c8b474130aee7426f0a9ddf65.mgf,1,304,1445517
